State,Year,Quarter,Brand,RegisteredUsers,AppOpens
puducherry,2021,2,Huawei,13441,5178916
puducherry,2021,2,Apple,12595,5178916
puducherry,2021,2,OnePlus,10003,5178916
puducherry,2021,2,Motorola,9333,5178916
puducherry,2021,2,Lenovo,6729,5178916
puducherry,2021,2,Others,27931,5178916
puducherry,2021,3,Xiaomi,89382,6899592
puducherry,2021,3,Vivo,83355,6899592
puducherry,2021,3,Samsung,75347,6899592
puducherry,2021,3,Oppo,43803,6899592
puducherry,2021,3,Realme,22703,6899592
puducherry,2021,3,Apple,13603,6899592
puducherry,2021,3,Huawei,13160,6899592
puducherry,2021,3,OnePlus,11252,6899592
puducherry,2021,3,Motorola,9219,6899592
puducherry,2021,3,Lenovo,6496,6899592
puducherry,2021,3,Others,28289,6899592
puducherry,2021,4,Xiaomi,95031,14257568
puducherry,2021,4,Vivo,91633,14257568
puducherry,2021,4,Samsung,78438,14257568
puducherry,2021,4,Oppo,47542,14257568
puducherry,2021,4,Realme,26683,14257568
puducherry,2021,4,Apple,15236,14257568
puducherry,2021,4,Huawei,12678,14257568
puducherry,2021,4,OnePlus,12298,14257568
puducherry,2021,4,Motorola,9210,14257568
puducherry,2021,4,Lenovo,6149,14257568
puducherry,2021,4,Others,28269,14257568
puducherry,2022,1,Xiaomi,100081,3938657
puducherry,2022,1,Vivo,99079,3938657
puducherry,2022,1,Samsung,81419,3938657
puducherry,2022,1,Oppo,51105,3938657
puducherry,2022,1,Realme,30407,3938657
puducherry,2022,1,Apple,16568,3938657
puducherry,2022,1,OnePlus,13200,3938657
puducherry,2022,1,Huawei,12478,3938657
puducherry,2022,1,Motorola,9103,3938657
puducherry,2022,1,Lenovo,5955,3938657
puducherry,2022,1,Others,28656,3938657
punjab,2018,1,Xiaomi,209390,0
punjab,2018,1,Samsung,191090,0
punjab,2018,1,Vivo,110362,0
punjab,2018,1,Oppo,95143,0
punjab,2018,1,Apple,65881,0
punjab,2018,1,Realme,29427,0
punjab,2018,1,OnePlus,18373,0
punjab,2018,1,Motorola,15296,0
punjab,2018,1,Lenovo,12687,0
punjab,2018,1,Micromax,10911,0
punjab,2018,1,Others,88582,0
punjab,2018,2,Xiaomi,288756,0
punjab,2018,2,Samsung,258117,0
punjab,2018,2,Vivo,157022,0
punjab,2018,2,Oppo,133051,0
punjab,2018,2,Apple,88311,0
punjab,2018,2,Realme,38878,0
punjab,2018,2,OnePlus,22512,0
punjab,2018,2,Motorola,19732,0
punjab,2018,2,Lenovo,16030,0
punjab,2018,2,Micromax,14047,0
punjab,2018,2,Others,115734,0
punjab,2018,3,Xiaomi,370526,0
punjab,2018,3,Samsung,333905,0
punjab,2018,3,Vivo,211470,0
punjab,2018,3,Oppo,174607,0
punjab,2018,3,Apple,109405,0
punjab,2018,3,Realme,48316,0
punjab,2018,3,OnePlus,26583,0
punjab,2018,3,Motorola,23631,0
punjab,2018,3,Lenovo,18437,0
punjab,2018,3,Huawei,16653,0
punjab,2018,3,Others,139615,0
punjab,2018,4,Xiaomi,469664,0
punjab,2018,4,Samsung,423578,0
punjab,2018,4,Vivo,281873,0
punjab,2018,4,Oppo,228350,0
punjab,2018,4,Apple,137548,0
punjab,2018,4,Realme,60545,0
punjab,2018,4,OnePlus,31147,0
punjab,2018,4,Motorola,28376,0
punjab,2018,4,Lenovo,21785,0
punjab,2018,4,Huawei,21263,0
punjab,2018,4,Others,161586,0
punjab,2019,1,Xiaomi,557833,0
punjab,2019,1,Samsung,505420,0
punjab,2019,1,Vivo,349009,0
punjab,2019,1,Oppo,281133,0
punjab,2019,1,Apple,161878,0
punjab,2019,1,Realme,71481,0
punjab,2019,1,OnePlus,35068,0
punjab,2019,1,Motorola,31780,0
punjab,2019,1,Huawei,26070,0
punjab,2019,1,Lenovo,23917,0
punjab,2019,1,Others,183001,0
punjab,2019,2,Xiaomi,648198,10928094
punjab,2019,2,Samsung,594224,10928094
punjab,2019,2,Vivo,417913,10928094
punjab,2019,2,Oppo,336507,10928094
punjab,2019,2,Apple,189708,10928094
punjab,2019,2,Realme,82000,10928094
punjab,2019,2,OnePlus,38343,10928094
punjab,2019,2,Motorola,34974,10928094
punjab,2019,2,Huawei,30298,10928094
punjab,2019,2,Lenovo,26203,10928094
punjab,2019,2,Others,201744,10928094
punjab,2019,3,Xiaomi,734257,40860886
punjab,2019,3,Samsung,678439,40860886
punjab,2019,3,Vivo,489141,40860886
punjab,2019,3,Oppo,390270,40860886
punjab,2019,3,Apple,216888,40860886
punjab,2019,3,Realme,94292,40860886
punjab,2019,3,OnePlus,41581,40860886
punjab,2019,3,Motorola,37064,40860886
punjab,2019,3,Huawei,34669,40860886
punjab,2019,3,Lenovo,26124,40860886
punjab,2019,3,Others,219988,40860886
punjab,2019,4,Xiaomi,818456,47673880
punjab,2019,4,Samsung,760808,47673880
punjab,2019,4,Vivo,563524,47673880
punjab,2019,4,Oppo,446759,47673880
punjab,2019,4,Apple,240275,47673880
punjab,2019,4,Realme,109206,47673880
punjab,2019,4,OnePlus,44151,47673880
punjab,2019,4,Motorola,38939,47673880
punjab,2019,4,Huawei,38449,47673880
punjab,2019,4,Lenovo,27158,47673880
punjab,2019,4,Others,234017,47673880
punjab,2020,1,Xiaomi,912905,53853710
punjab,2020,1,Samsung,851006,53853710
punjab,2020,1,Vivo,654259,53853710
punjab,2020,1,Oppo,515340,53853710
punjab,2020,1,Apple,267276,53853710
punjab,2020,1,Realme,126920,53853710
punjab,2020,1,OnePlus,46432,53853710
punjab,2020,1,Huawei,42483,53853710
punjab,2020,1,Motorola,40631,53853710
punjab,2020,1,Lenovo,28708,53853710
punjab,2020,1,Others,253542,53853710
punjab,2020,2,Xiaomi,1025347,51289576
punjab,2020,2,Samsung,957955,51289576
punjab,2020,2,Vivo,759075,51289576
punjab,2020,2,Oppo,599062,51289576
punjab,2020,2,Apple,293955,51289576
punjab,2020,2,Realme,145881,51289576
punjab,2020,2,OnePlus,48354,51289576
punjab,2020,2,Huawei,46802,51289576
punjab,2020,2,Motorola,42817,51289576
punjab,2020,2,Lenovo,30136,51289576
punjab,2020,2,Others,276097,51289576
punjab,2020,3,Xiaomi,1124885,58946732
punjab,2020,3,Samsung,1063448,58946732
punjab,2020,3,Vivo,872561,58946732
punjab,2020,3,Oppo,675846,58946732
punjab,2020,3,Apple,322529,58946732
punjab,2020,3,Realme,167279,58946732
punjab,2020,3,OnePlus,50950,58946732
punjab,2020,3,Huawei,50512,58946732
punjab,2020,3,Motorola,44739,58946732
punjab,2020,3,Lenovo,31345,58946732
punjab,2020,3,Others,290139,58946732
punjab,2020,4,Xiaomi,1219022,71191183
punjab,2020,4,Samsung,1169264,71191183
punjab,2020,4,Vivo,979161,71191183
punjab,2020,4,Oppo,750319,71191183
punjab,2020,4,Apple,356113,71191183
punjab,2020,4,Realme,189809,71191183
punjab,2020,4,Huawei,53936,71191183
punjab,2020,4,OnePlus,53667,71191183
punjab,2020,4,Motorola,46455,71191183
punjab,2020,4,HMD Global,32870,71191183
punjab,2020,4,Others,307252,71191183
punjab,2021,1,Xiaomi,1304479,81052268
punjab,2021,1,Samsung,1249727,81052268
punjab,2021,1,Vivo,1083200,81052268
punjab,2021,1,Oppo,815718,81052268
punjab,2021,1,Apple,384485,81052268
punjab,2021,1,Realme,212940,81052268
punjab,2021,1,OnePlus,56962,81052268
punjab,2021,1,Huawei,56391,81052268
punjab,2021,1,Motorola,47632,81052268
punjab,2021,1,Tecno,35552,81052268
punjab,2021,1,Others,321691,81052268
punjab,2021,2,Xiaomi,1380642,85894089
punjab,2021,2,Samsung,1317948,85894089
punjab,2021,2,Vivo,1187613,85894089
punjab,2021,2,Oppo,881894,85894089
punjab,2021,2,Apple,418009,85894089
punjab,2021,2,Realme,250679,85894089
punjab,2021,2,OnePlus,61777,85894089
punjab,2021,2,Huawei,56066,85894089
punjab,2021,2,Motorola,47652,85894089
punjab,2021,2,Tecno,44884,85894089
punjab,2021,2,Others,329384,85894089
punjab,2021,3,Xiaomi,1468863,107614155
punjab,2021,3,Samsung,1373929,107614155
punjab,2021,3,Vivo,1315799,107614155
punjab,2021,3,Oppo,964011,107614155
punjab,2021,3,Apple,450178,107614155
punjab,2021,3,Realme,292875,107614155
punjab,2021,3,OnePlus,71087,107614155
punjab,2021,3,Huawei,59682,107614155
punjab,2021,3,Tecno,54005,107614155
punjab,2021,3,Motorola,47647,107614155
punjab,2021,3,Others,336786,107614155
punjab,2021,4,Xiaomi,1548508,138427499
punjab,2021,4,Samsung,1427734,138427499
punjab,2021,4,Vivo,1424349,138427499
punjab,2021,4,Oppo,1041175,138427499
punjab,2021,4,Apple,497157,138427499
punjab,2021,4,Realme,350868,138427499
punjab,2021,4,OnePlus,80227,138427499
punjab,2021,4,Tecno,62454,138427499
punjab,2021,4,Huawei,58314,138427499
punjab,2021,4,Motorola,48503,138427499
punjab,2021,4,Others,340814,138427499
punjab,2022,1,Xiaomi,1619926,117482807
punjab,2022,1,Vivo,1523181,117482807
punjab,2022,1,Samsung,1477258,117482807
punjab,2022,1,Oppo,1119920,117482807
punjab,2022,1,Apple,540804,117482807
punjab,2022,1,Realme,403062,117482807
punjab,2022,1,OnePlus,89199,117482807
punjab,2022,1,Tecno,74590,117482807
punjab,2022,1,Huawei,58651,117482807
punjab,2022,1,Motorola,48805,117482807
punjab,2022,1,Others,347330,117482807
rajasthan,2018,1,Xiaomi,713005,0
rajasthan,2018,1,Samsung,662282,0
rajasthan,2018,1,Vivo,535439,0
rajasthan,2018,1,Oppo,352258,0
rajasthan,2018,1,Realme,149488,0
rajasthan,2018,1,Apple,94107,0
rajasthan,2018,1,OnePlus,71745,0
rajasthan,2018,1,Gionee,69299,0
rajasthan,2018,1,Lenovo,63011,0
rajasthan,2018,1,Motorola,61235,0
rajasthan,2018,1,Others,386333,0
rajasthan,2018,2,Xiaomi,966424,0
rajasthan,2018,2,Samsung,874984,0
rajasthan,2018,2,Vivo,735141,0
rajasthan,2018,2,Oppo,479239,0
rajasthan,2018,2,Realme,195523,0
rajasthan,2018,2,Apple,119357,0
rajasthan,2018,2,OnePlus,87155,0
rajasthan,2018,2,Gionee,84445,0
rajasthan,2018,2,Lenovo,79981,0
rajasthan,2018,2,Motorola,78566,0
rajasthan,2018,2,Others,512149,0
rajasthan,2018,3,Xiaomi,1205544,0
rajasthan,2018,3,Samsung,1072593,0
rajasthan,2018,3,Vivo,938611,0
rajasthan,2018,3,Oppo,601973,0
rajasthan,2018,3,Realme,239840,0
rajasthan,2018,3,Apple,140247,0
rajasthan,2018,3,OnePlus,101721,0
rajasthan,2018,3,Gionee,95819,0
rajasthan,2018,3,Motorola,91763,0
rajasthan,2018,3,Huawei,91725,0
rajasthan,2018,3,Others,595617,0
rajasthan,2018,4,Xiaomi,1482976,0
rajasthan,2018,4,Samsung,1317264,0
rajasthan,2018,4,Vivo,1200927,0
rajasthan,2018,4,Oppo,760058,0
rajasthan,2018,4,Realme,293498,0
rajasthan,2018,4,Apple,166540,0
rajasthan,2018,4,OnePlus,117138,0
rajasthan,2018,4,Huawei,115507,0
rajasthan,2018,4,Motorola,107515,0
rajasthan,2018,4,Gionee,106066,0
rajasthan,2018,4,Others,691249,0
rajasthan,2019,1,Xiaomi,1788113,0
rajasthan,2019,1,Samsung,1592757,0
rajasthan,2019,1,Vivo,1503951,0
rajasthan,2019,1,Oppo,948608,0
rajasthan,2019,1,Realme,350506,0
rajasthan,2019,1,Apple,191305,0
rajasthan,2019,1,Huawei,143491,0
rajasthan,2019,1,OnePlus,131526,0
rajasthan,2019,1,Gionee,123156,0
rajasthan,2019,1,Motorola,121229,0
rajasthan,2019,1,Others,817562,0
rajasthan,2019,2,Xiaomi,2038775,62787336
rajasthan,2019,2,Samsung,1811211,62787336
rajasthan,2019,2,Vivo,1744564,62787336
rajasthan,2019,2,Oppo,1100301,62787336
rajasthan,2019,2,Realme,400579,62787336
rajasthan,2019,2,Apple,212354,62787336
rajasthan,2019,2,Huawei,163775,62787336
rajasthan,2019,2,OnePlus,142119,62787336
rajasthan,2019,2,Gionee,135881,62787336
rajasthan,2019,2,Motorola,131957,62787336
rajasthan,2019,2,Others,902419,62787336
rajasthan,2019,3,Xiaomi,2275622,238338999
rajasthan,2019,3,Samsung,1996093,238338999
rajasthan,2019,3,Vivo,1985897,238338999
rajasthan,2019,3,Oppo,1244255,238338999
rajasthan,2019,3,Realme,458929,238338999
rajasthan,2019,3,Apple,232599,238338999
rajasthan,2019,3,Huawei,184875,238338999
rajasthan,2019,3,OnePlus,152982,238338999
rajasthan,2019,3,Gionee,146595,238338999
rajasthan,2019,3,Motorola,139254,238338999
rajasthan,2019,3,Others,980203,238338999
rajasthan,2019,4,Xiaomi,2527395,288904693
rajasthan,2019,4,Vivo,2262135,288904693
rajasthan,2019,4,Samsung,2211270,288904693
rajasthan,2019,4,Oppo,1410408,288904693
rajasthan,2019,4,Realme,530557,288904693
rajasthan,2019,4,Apple,250014,288904693
rajasthan,2019,4,Huawei,204976,288904693
rajasthan,2019,4,OnePlus,162057,288904693
rajasthan,2019,4,Gionee,157774,288904693
rajasthan,2019,4,Motorola,147914,288904693
rajasthan,2019,4,Others,1060531,288904693
rajasthan,2020,1,Xiaomi,2776323,341815756
rajasthan,2020,1,Vivo,2582003,341815756
rajasthan,2020,1,Samsung,2440121,341815756
rajasthan,2020,1,Oppo,1591219,341815756
rajasthan,2020,1,Realme,608298,341815756
rajasthan,2020,1,Apple,267588,341815756
rajasthan,2020,1,Huawei,225019,341815756
rajasthan,2020,1,OnePlus,170114,341815756
rajasthan,2020,1,Gionee,158979,341815756
rajasthan,2020,1,Motorola,156126,341815756
rajasthan,2020,1,Others,1166263,341815756
rajasthan,2020,2,Xiaomi,3073847,329941181
rajasthan,2020,2,Vivo,2941265,329941181
rajasthan,2020,2,Samsung,2715434,329941181
rajasthan,2020,2,Oppo,1799104,329941181
rajasthan,2020,2,Realme,689124,329941181
rajasthan,2020,2,Apple,283321,329941181
rajasthan,2020,2,Huawei,246837,329941181
rajasthan,2020,2,Tecno,183365,329941181
rajasthan,2020,2,OnePlus,177245,329941181
rajasthan,2020,2,Gionee,172589,329941181
rajasthan,2020,2,Others,1281070,329941181
rajasthan,2020,3,Xiaomi,3353468,436682870
rajasthan,2020,3,Vivo,3346801,436682870
rajasthan,2020,3,Samsung,2973921,436682870
rajasthan,2020,3,Oppo,2001908,436682870
rajasthan,2020,3,Realme,784695,436682870
rajasthan,2020,3,Apple,302588,436682870
rajasthan,2020,3,Huawei,265862,436682870
rajasthan,2020,3,Tecno,214914,436682870
rajasthan,2020,3,OnePlus,186566,436682870
rajasthan,2020,3,Gionee,180038,436682870
rajasthan,2020,3,Others,1358651,436682870
rajasthan,2020,4,Vivo,3720519,511015109
rajasthan,2020,4,Xiaomi,3613815,511015109
rajasthan,2020,4,Samsung,3222360,511015109
rajasthan,2020,4,Oppo,2201891,511015109
rajasthan,2020,4,Realme,880750,511015109
rajasthan,2020,4,Apple,323405,511015109
rajasthan,2020,4,Huawei,283175,511015109
rajasthan,2020,4,Tecno,259273,511015109
rajasthan,2020,4,OnePlus,195918,511015109
rajasthan,2020,4,Gionee,188604,511015109
rajasthan,2020,4,Others,1439784,511015109
rajasthan,2021,1,Vivo,4143832,632535059
rajasthan,2021,1,Xiaomi,3873176,632535059
rajasthan,2021,1,Samsung,3430073,632535059
rajasthan,2021,1,Oppo,2390404,632535059
rajasthan,2021,1,Realme,987022,632535059
rajasthan,2021,1,Apple,347215,632535059
rajasthan,2021,1,Tecno,301891,632535059
rajasthan,2021,1,Huawei,295928,632535059
rajasthan,2021,1,OnePlus,208798,632535059
rajasthan,2021,1,Gionee,189685,632535059
rajasthan,2021,1,Others,1493064,632535059
rajasthan,2021,2,Vivo,4603263,1072091232
rajasthan,2021,2,Xiaomi,4079016,1072091232
rajasthan,2021,2,Samsung,3591961,1072091232
rajasthan,2021,2,Oppo,2591657,1072091232
rajasthan,2021,2,Realme,1162747,1072091232
rajasthan,2021,2,Tecno,375642,1072091232
rajasthan,2021,2,Apple,373677,1072091232
rajasthan,2021,2,Huawei,291917,1072091232
rajasthan,2021,2,OnePlus,233039,1072091232
rajasthan,2021,2,Motorola,188248,1072091232
rajasthan,2021,2,Others,1489818,1072091232
rajasthan,2021,3,Vivo,5212563,1429553825
rajasthan,2021,3,Xiaomi,4289230,1429553825
rajasthan,2021,3,Samsung,3672997,1429553825
rajasthan,2021,3,Oppo,2855694,1429553825
rajasthan,2021,3,Realme,1363093,1429553825
rajasthan,2021,3,Tecno,456211,1429553825
rajasthan,2021,3,Apple,403105,1429553825
rajasthan,2021,3,Huawei,298651,1429553825
rajasthan,2021,3,OnePlus,283924,1429553825
rajasthan,2021,3,Motorola,186498,1429553825
rajasthan,2021,3,Others,1477499,1429553825
rajasthan,2021,4,Vivo,5751824,1185124031
rajasthan,2021,4,Xiaomi,4469665,1185124031
rajasthan,2021,4,Samsung,3782393,1185124031
rajasthan,2021,4,Oppo,3095179,1185124031
rajasthan,2021,4,Realme,1624796,1185124031
rajasthan,2021,4,Tecno,521804,1185124031
rajasthan,2021,4,Apple,462924,1185124031
rajasthan,2021,4,OnePlus,336937,1185124031
rajasthan,2021,4,Huawei,287470,1185124031
rajasthan,2021,4,Motorola,189233,1185124031
rajasthan,2021,4,Others,1454977,1185124031
rajasthan,2022,1,Vivo,6252325,2570606469
rajasthan,2022,1,Xiaomi,4620642,2570606469
rajasthan,2022,1,Samsung,3887688,2570606469
rajasthan,2022,1,Oppo,3333119,2570606469
rajasthan,2022,1,Realme,1857144,2570606469
rajasthan,2022,1,Tecno,613379,2570606469
rajasthan,2022,1,Apple,510886,2570606469
rajasthan,2022,1,OnePlus,385558,2570606469
rajasthan,2022,1,Huawei,284638,2570606469
rajasthan,2022,1,Motorola,189003,2570606469
rajasthan,2022,1,Others,1464475,2570606469
sikkim,2018,1,Samsung,5534,0
sikkim,2018,1,Xiaomi,4679,0
sikkim,2018,1,Vivo,2155,0
sikkim,2018,1,Oppo,1825,0
sikkim,2018,1,Apple,865,0
sikkim,2018,1,Realme,815,0
sikkim,2018,1,Lenovo,586,0
sikkim,2018,1,Motorola,575,0
sikkim,2018,1,OnePlus,528,0
sikkim,2018,1,Asus,308,0
sikkim,2018,1,Others,2181,0
sikkim,2018,2,Samsung,7827,0
sikkim,2018,2,Xiaomi,6559,0
sikkim,2018,2,Vivo,3254,0
sikkim,2018,2,Oppo,2531,0
sikkim,2018,2,Apple,1120,0
sikkim,2018,2,Realme,1110,0
sikkim,2018,2,Motorola,773,0
sikkim,2018,2,Lenovo,759,0
sikkim,2018,2,OnePlus,690,0
sikkim,2018,2,Micromax,424,0
sikkim,2018,2,Others,3050,0
sikkim,2018,3,Samsung,10790,0
sikkim,2018,3,Xiaomi,8637,0
sikkim,2018,3,Vivo,4649,0
sikkim,2018,3,Oppo,3465,0
sikkim,2018,3,Realme,1459,0
sikkim,2018,3,Apple,1423,0
sikkim,2018,3,Motorola,945,0
sikkim,2018,3,Lenovo,886,0
sikkim,2018,3,OnePlus,823,0
sikkim,2018,3,Micromax,570,0
sikkim,2018,3,Others,3990,0
sikkim,2018,4,Samsung,14281,0
sikkim,2018,4,Xiaomi,11024,0
sikkim,2018,4,Vivo,6387,0
sikkim,2018,4,Oppo,4507,0
sikkim,2018,4,Realme,1848,0
sikkim,2018,4,Apple,1799,0
sikkim,2018,4,Motorola,1119,0
sikkim,2018,4,Lenovo,1038,0
sikkim,2018,4,OnePlus,969,0
sikkim,2018,4,Huawei,689,0
sikkim,2018,4,Others,4877,0
sikkim,2019,1,Samsung,17397,0
sikkim,2019,1,Xiaomi,13387,0
sikkim,2019,1,Vivo,7997,0
sikkim,2019,1,Oppo,5660,0
sikkim,2019,1,Realme,2237,0
sikkim,2019,1,Apple,2138,0
sikkim,2019,1,Motorola,1274,0
sikkim,2019,1,Lenovo,1168,0
sikkim,2019,1,OnePlus,1088,0
sikkim,2019,1,Huawei,849,0
sikkim,2019,1,Others,5761,0
sikkim,2019,2,Samsung,21576,398520
sikkim,2019,2,Xiaomi,16005,398520
sikkim,2019,2,Vivo,9656,398520
sikkim,2019,2,Oppo,6810,398520
sikkim,2019,2,Realme,2677,398520
sikkim,2019,2,Apple,2509,398520
sikkim,2019,2,Motorola,1473,398520
sikkim,2019,2,Lenovo,1289,398520
sikkim,2019,2,OnePlus,1220,398520
sikkim,2019,2,Huawei,1001,398520
sikkim,2019,2,Others,6783,398520
sikkim,2019,3,Samsung,25449,1316804
sikkim,2019,3,Xiaomi,18366,1316804
sikkim,2019,3,Vivo,11399,1316804
sikkim,2019,3,Oppo,7934,1316804
sikkim,2019,3,Realme,3080,1316804
sikkim,2019,3,Apple,2833,1316804
sikkim,2019,3,Motorola,1581,1316804
sikkim,2019,3,OnePlus,1352,1316804
sikkim,2019,3,Lenovo,1279,1316804
sikkim,2019,3,Huawei,1126,1316804
sikkim,2019,3,Others,7729,1316804
sikkim,2019,4,Samsung,29310,1552004
sikkim,2019,4,Xiaomi,20528,1552004
sikkim,2019,4,Vivo,13224,1552004
sikkim,2019,4,Oppo,9175,1552004
sikkim,2019,4,Realme,3578,1552004
sikkim,2019,4,Apple,3131,1552004
sikkim,2019,4,Motorola,1676,1552004
sikkim,2019,4,OnePlus,1458,1552004
sikkim,2019,4,Lenovo,1347,1552004
sikkim,2019,4,Huawei,1245,1552004
sikkim,2019,4,Others,8300,1552004
sikkim,2020,1,Samsung,33471,1697163
sikkim,2020,1,Xiaomi,22619,1697163
sikkim,2020,1,Vivo,15342,1697163
sikkim,2020,1,Oppo,10442,1697163
sikkim,2020,1,Realme,4166,1697163
sikkim,2020,1,Apple,3439,1697163
sikkim,2020,1,Motorola,1728,1697163
sikkim,2020,1,OnePlus,1548,1697163
sikkim,2020,1,Lenovo,1491,1697163
sikkim,2020,1,HMD Global,1394,1697163
sikkim,2020,1,Others,8991,1697163
sikkim,2020,2,Samsung,38977,1912335
sikkim,2020,2,Xiaomi,25245,1912335
sikkim,2020,2,Vivo,18182,1912335
sikkim,2020,2,Oppo,12295,1912335
sikkim,2020,2,Realme,4814,1912335
sikkim,2020,2,Apple,3701,1912335
sikkim,2020,2,Motorola,1821,1912335
sikkim,2020,2,HMD Global,1669,1912335
sikkim,2020,2,OnePlus,1607,1912335
sikkim,2020,2,Lenovo,1576,1912335
sikkim,2020,2,Others,10034,1912335
sikkim,2020,3,Samsung,44424,2156470
sikkim,2020,3,Xiaomi,27830,2156470
sikkim,2020,3,Vivo,21086,2156470
sikkim,2020,3,Oppo,14009,2156470
sikkim,2020,3,Realme,5459,2156470
sikkim,2020,3,Apple,4035,2156470
sikkim,2020,3,HMD Global,1906,2156470
sikkim,2020,3,Motorola,1879,2156470
sikkim,2020,3,OnePlus,1694,2156470
sikkim,2020,3,Lenovo,1657,2156470
sikkim,2020,3,Others,10794,2156470
sikkim,2020,4,Samsung,49275,2478670
sikkim,2020,4,Xiaomi,30296,2478670
sikkim,2020,4,Vivo,23560,2478670
sikkim,2020,4,Oppo,15658,2478670
sikkim,2020,4,Realme,6245,2478670
sikkim,2020,4,Apple,4413,2478670
sikkim,2020,4,HMD Global,2070,2478670
sikkim,2020,4,Motorola,1984,2478670
sikkim,2020,4,OnePlus,1764,2478670
sikkim,2020,4,Lenovo,1714,2478670
sikkim,2020,4,Others,11564,2478670
sikkim,2021,1,Samsung,52629,2795331
sikkim,2021,1,Xiaomi,32524,2795331
sikkim,2021,1,Vivo,26109,2795331
sikkim,2021,1,Oppo,16921,2795331
sikkim,2021,1,Realme,7053,2795331
sikkim,2021,1,Apple,4803,2795331
sikkim,2021,1,HMD Global,2163,2795331
sikkim,2021,1,Motorola,2031,2795331
sikkim,2021,1,OnePlus,1924,2795331
sikkim,2021,1,Huawei,1738,2795331
sikkim,2021,1,Others,12318,2795331
sikkim,2021,2,Samsung,55452,4541121
sikkim,2021,2,Xiaomi,34745,4541121
sikkim,2021,2,Vivo,28736,4541121
sikkim,2021,2,Oppo,18141,4541121
sikkim,2021,2,Realme,8547,4541121
sikkim,2021,2,Apple,5244,4541121
sikkim,2021,2,HMD Global,2238,4541121
sikkim,2021,2,OnePlus,2072,4541121
sikkim,2021,2,Motorola,2043,4541121
sikkim,2021,2,Tecno,1729,4541121
sikkim,2021,2,Others,12793,4541121
sikkim,2021,3,Samsung,57652,5714565
sikkim,2021,3,Xiaomi,37473,5714565
sikkim,2021,3,Vivo,32054,5714565
sikkim,2021,3,Oppo,19674,5714565
sikkim,2021,3,Realme,10359,5714565
sikkim,2021,3,Apple,5768,5714565
sikkim,2021,3,OnePlus,2450,5714565
sikkim,2021,3,HMD Global,2212,5714565
sikkim,2021,3,Tecno,2190,5714565
sikkim,2021,3,Motorola,2041,5714565
sikkim,2021,3,Others,12820,5714565
sikkim,2021,4,Samsung,59868,5525552
sikkim,2021,4,Xiaomi,39826,5525552
sikkim,2021,4,Vivo,34807,5525552
sikkim,2021,4,Oppo,20992,5525552
sikkim,2021,4,Realme,12763,5525552
sikkim,2021,4,Apple,6458,5525552
sikkim,2021,4,OnePlus,2920,5525552
sikkim,2021,4,Tecno,2588,5525552
sikkim,2021,4,HMD Global,2358,5525552
sikkim,2021,4,Motorola,2089,5525552
sikkim,2021,4,Others,12738,5525552
sikkim,2022,1,Samsung,61996,12440193
sikkim,2022,1,Xiaomi,41866,12440193
sikkim,2022,1,Vivo,37402,12440193
sikkim,2022,1,Oppo,22501,12440193
sikkim,2022,1,Realme,14771,12440193
sikkim,2022,1,Apple,7058,12440193
sikkim,2022,1,OnePlus,3294,12440193
sikkim,2022,1,Tecno,3147,12440193
sikkim,2022,1,HMD Global,2316,12440193
sikkim,2022,1,Motorola,2125,12440193
sikkim,2022,1,Others,13140,12440193
tamil-nadu,2018,1,Xiaomi,503469,0
tamil-nadu,2018,1,Samsung,408997,0
tamil-nadu,2018,1,Vivo,256682,0
tamil-nadu,2018,1,Oppo,160460,0
tamil-nadu,2018,1,Motorola,100336,0
tamil-nadu,2018,1,OnePlus,93643,0
tamil-nadu,2018,1,Apple,93282,0
tamil-nadu,2018,1,Lenovo,92559,0
tamil-nadu,2018,1,Realme,82612,0
tamil-nadu,2018,1,Huawei,59799,0
tamil-nadu,2018,1,Others,252915,0
tamil-nadu,2018,2,Xiaomi,723469,0
tamil-nadu,2018,2,Samsung,574902,0
tamil-nadu,2018,2,Vivo,390299,0
tamil-nadu,2018,2,Oppo,240094,0
tamil-nadu,2018,2,Motorola,139685,0
tamil-nadu,2018,2,Lenovo,127831,0
tamil-nadu,2018,2,Apple,123693,0
tamil-nadu,2018,2,OnePlus,119948,0
tamil-nadu,2018,2,Realme,116217,0
tamil-nadu,2018,2,Huawei,86507,0
tamil-nadu,2018,2,Others,353391,0
tamil-nadu,2018,3,Xiaomi,948490,0
tamil-nadu,2018,3,Samsung,739663,0
tamil-nadu,2018,3,Vivo,545491,0
tamil-nadu,2018,3,Oppo,327387,0
tamil-nadu,2018,3,Motorola,177191,0
tamil-nadu,2018,3,Lenovo,153372,0
tamil-nadu,2018,3,Apple,150205,0
tamil-nadu,2018,3,Realme,149904,0
tamil-nadu,2018,3,OnePlus,145542,0
tamil-nadu,2018,3,Huawei,118152,0
tamil-nadu,2018,3,Others,444780,0
tamil-nadu,2018,4,Xiaomi,1270630,0
tamil-nadu,2018,4,Samsung,978019,0
tamil-nadu,2018,4,Vivo,776632,0
tamil-nadu,2018,4,Oppo,457237,0
tamil-nadu,2018,4,Motorola,228639,0
tamil-nadu,2018,4,Realme,198871,0
tamil-nadu,2018,4,Lenovo,194451,0
tamil-nadu,2018,4,Apple,191032,0
tamil-nadu,2018,4,OnePlus,180637,0
tamil-nadu,2018,4,Huawei,164880,0
